resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_temp,average_heartrate,max_heartrate,suffer_score,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,type_bis,weekday,day,week,month,year
2,Course à pied dans l'après-midi,4713.5,1505,1508,34.0,Run,Run,,7285026360,2022-06-10T11:26:26Z,2022-06-10 13:26:26+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.56442993506789, 1.3988468516618013]","[43.56666522100568, 1.3775185961276293]",3.132,4.856,True,False,True,168.8,150.8,7760093340,7760093340,garmin_push_8988881972,False,0,0,False,41974409,1,a7285026360,ut{hGwepGO?YQIOGo@?UDq@DG`@Mb@BRLL@^XVJVR@BCAEh@FdBd@Lf@XPFR@LA^G\IPNN?H@BBFt@Ad@@tAJl@RXl@LVd@j@r@Xd@X\DLHd@FTHp@Eb@Ml@@LL@N?^OJALBv@?\F\RFNDP`@\DJ?FUz@y@pBcAjDo@|A{@dB[z@y@|A_AnB_@dBkB~GiBhFYbAKNKb@IP[bAE^yA|D]V_ApCa@dB[fA[xAIZUn@Md@?L@XATQn@[`BOf@CRe@fB]jAq@lCgAzDUVo@`BmBpDIBKCe@[G??VJr@bAnARb@BVADIFKAIK_@{@@Qb@k@dBiDtAoDpAwDz@oDd@_B`BmHbAqDZgAPe@XyAL]D_@^aA\yA^gAHQPQ@EEEC@M\m@tBWlA[z@c@hCe@rAuAhFK\s@`Da@lA{ApGi@vAeBhFQZYr@{@fBw@zAAHL^V^RB@GCg@Gg@?GDMd@e@XMNM^i@^}@F?LF,2,86.6,28.0,165.2,175.0,36.0,,,,,,Run,Friday,10,23,6,2022
2,Natation le midi,2000.0,2321,2693,0.0,Swim,Swim,,7285025475,2022-06-10T10:38:47Z,2022-06-10 12:38:47+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,True,False,False,True,only_me,False,,[],[],0.862,1.042,True,False,True,,,7760092466,7760092466,garmin_push_8988880916,False,0,0,False,41974409,1,a7285025475,,2,,,135.7,155.0,19.0,,,,,,Swim,Friday,10,23,6,2022
2,Course à pied le midi,2767.3,890,890,3.0,Run,Run,,7285024561,2022-06-10T10:18:45Z,2022-06-10 12:18:45+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.56669128872454, 1.3773876708000898]","[43.56449690647423, 1.3989516254514456]",3.109,4.732,True,False,True,160.0,148.2,7760091532,7760091532,garmin_push_8988879863,False,0,0,False,41974409,1,a7285024561,yb|hGs_lGEJQc@CH?XQXEBKZUZK?EBY\YTANHn@ANEBGMCc@Sm@cBoAPEEK@EEYASDOLALFHFFLJDHALO~@eBjBeFPeAT}@`@iAv@kB\cA|AeGDUCa@BMZmAj@yCJYTeARs@hAwCZ[XeA|@aCh@aBHW`@s@bB{EhBcHn@mCr@gB`@s@tAwCxBsFnBsFN_AAEMIMC_@@u@Me@@OBc@?[BOAMBGAIIAOJo@AWQq@Eg@Ke@k@{@KKOa@m@m@]QKKGKIW?a@FS@g@F[LgAE][DQCe@?w@USHEFE@[Cg@?YG_@\KDq@He@AKCKMYMEEEO?QDYHUVa@D?,2,84.9,29.0,155.1,166.0,12.0,,,,,,Run,Friday,10,23,6,2022
2,Sortie vélo le matin,26461.4,3299,3369,153.0,Ride,Ride,,7284521269,2022-06-10T06:05:39Z,2022-06-10 08:05:39+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,25,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.60007464885712, 1.4550705626606941]","[43.565476164221764, 1.377078713849187]",8.021,10.686,True,False,True,192.6,167.4,7759542169,7759542169,garmin_push_8988256104,False,7,0,False,41974409,1,a7284521269,atbiGy_{GHh@?vC}ArMHhJJjDAjES|CH~BXbDDtFfArFF|@fArGn@~JhArK|AtLrAfNDfBRpBh@dDhAbMrAnKbAtJZ~CEtAh@zAfAnJTpFt@lERxClBbOdAdN|BlRGxAf@|AfDd[hAfM`BrNJ`DPVfAZpAhAzQbRp@v@\v@b@RrA`EzAjGjDnRlBlSnDpW`G~XZbGIb@[f@A`@n@bAZrCP~D?hFvAjLrAjHbGh`@PtBQ~ABf@N\n@r@l@vApBbHv@pDVMfBoDvVgi@nDiHR[^O\Bj@r@VNnAk@nDW\Hf@d@fDlG|HdJlAbEfB`ENr@?x@}@lDAz@TrCEnA{@vBqAhAoBr@aAl@wDpFUt@MjCQjAkCvFYJUIqRgNuAKUJOZIlAL`D@zIIv@]fADpAjAlDl@fAv@z@~@h@dAPbFDj@j@jAzBXt@?h@eAxBa@fAWdBElAP~At@nCh@r@f@FrAE~@]fA{@rAaBh@eA^gBFiAKw@_@k@iA{@mCo@eB}@sA}B}@aCYW{DToAGwAg@qA}Ak@uASsCCiUXo@XU\K\DxPhMn@f@`@x@RDh@iBbBeER{@NuCXgAnDcFh@a@~CsA~@_Ad@_ATy@H_AYiF`AcD?mAe@{AeB}DYoB_JiKcEoH[U_@EgD\e@Ck@i@c@XAb@\^tAg@nDWj@NpEbIlHpIpArEbBxDNlAGh@}@|CX|EEv@Y`Ac@v@}@v@wClAq@d@_DlEi@rAMrCQhAkBdEk@r@Y@YQgR{MsAE]d@KhALvDClIGx@]dADnAtAzDrAjB|@l@t@T`GJj@l@rAlCNf@Ah@_BfD[tBGpALhAl@lCXn@VTf@J|AGlAg@`AaAvAeBTi@d@uCIoA[o@oA_AaD_A}A}@uCcGk@KeDViBOs@]qA}Ai@sAUsCEiUVo@VWZKXF|QtM`@`@Zn@\Hh@mB`BgELy@NeDTq@nDgFv@k@xCqAp@o@z@}ATcB_@{EFg@|@{CAy@Su@uByEe@kCy@q@{GaIgEoHy@_@}D`@w@m@eBH[JUZoPx]wJxR?HnBkDrHaPtCqFfKkTXQ\Ar@x@TJTEt@q@tE[NgCt@kFtAkG|@Mx@kAhCoAZg@b@{A`AuAz@mB`@iBd@O`@qCNuCJs@lCqFhDaJ\EHFD^uAdEEp@lE|CFX,2,83.5,21.0,149.7,175.0,38.0,204.1,735.0,212.0,673.3,True,Ride,Friday,10,23,6,2022
2,Sortie vélo dans l'après-midi,8547.9,1186,1208,70.0,Ride,Ride,,7281006805,2022-06-09T15:49:00Z,2022-06-09 17:49:00+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.56554104015231, 1.3773071207106113]","[43.599063036963344, 1.4554892387241125]",7.207,13.304,True,False,True,161.0,136.4,7755697935,7755697935,garmin_push_8984269191,False,0,0,False,41974409,1,a7281006805,s{{hGc_lGMUk@Se@Wk@a@QWYKIMCKAMlAgDF]@QEWOOGCIBMPOj@iAfDiBjEg@`AAZVjB?TCBEKEc@Yo@Ic@{@iB@KCe@GEq@MWSgGsKi@Ya@m@YYwFmF}@aAa@o@Qa@WiAC]OKKCe@?WWa@]SUq@aAmBcDcCmE]k@GOQs@GMsB_D_BuB[o@iAmAoAcBQYQg@]Sg@u@wC_F{@iBe@_Bo@eC}@aCC}@I]y@s@e@y@cAyAyDmF{@qAg@k@m@cAg@o@cBwAqCsBi@g@oAyAUa@i@eAW]WWi@[OCeACUCCG@GPk@LKf@cAAGPQBGAKKaAa@wASwAQs@{DcOEg@BSVq@De@COGOIKMIm@KIMIOiBiHKe@Mc@w@wCqC}K}AmFk@gBg@kBu@_CgCyJgAmDq@yCu@sCa@kA{@aDk@}AGK[SYa@s@YaDaCKOYUOEeAo@wAkA{AcAcDmCiFyDOYECQk@Ua@OoBMaAIeBQ_BMuBKo@IeAEwAc@kBAYOeASsB?_@EW[yCi@}CDGCIIEEOHe@A{@G]M[EQSmBMc@CMYcEK_BQgAOwAGs@QaBGiAaAaIe@aFwAmMa@oCUcAc@gCMyAc@sCEi@EaBMqAAs@@c@COAm@@OC_@E{AEgHAsIGoD?}BBo@Lu@HaAR_ABc@ABh@sEDq@f@}A,2,75.9,28.0,155.1,176.0,17.0,217.6,774.0,239.0,258.0,True,Ride,Thursday,9,23,6,2022
2,Sortie vélo le matin,18877.6,2451,2511,149.0,Ride,Ride,,7278902723,2022-06-09T06:12:09Z,2022-06-09 08:12:09+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,15,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.600136674940586, 1.4541433565318584]","[43.56546468101442, 1.37708131223917]",7.702,11.638,True,False,True,192.0,169.8,7753418702,7753418702,garmin_push_8981684168,False,6,0,False,41974409,1,a7278902723,ysbiGk_{GMNNZAtBSzAQhCi@pEGz@HtDExADnDIh@Ar@N~AEtCDjETnBIpBN`EfApGLdAl@pCKJXtBDhA\lDlAbLLlBNp@t@lFlBfQF`DRdDDTTVDTJ`BfArK?x@pAhIDj@b@dDFdAf@jDCHHhAGbAFVb@jA|@bI`@hCJ^@^MJGV@p@b@~Bd@bEn@pDd@rDE~@BTThBP`At@vGLfB@dAj@pFVlBJvAZfC?TIhA@N\p@L|@d@xEVbBzBhUz@zHVbBHzAz@~I@d@En@RV`ANn@h@vT`UVl@n@f@P^`AbD|@nDrAjGpBjLZhC`B~Pz@rFnB~NnArGlD`P\rE@f@Kh@UXId@@NFL`@f@PnA^zFAdDHzBpAhKfDtStAzHjAxHT|BDz@C`@Q`ABd@FLr@r@z@jBvBtHp@|CJAfBkDpFyLd@s@~CoGd@iA~A}C`BsD~CkG~BeFVY\IZFh@t@TFJAf@i@VKlDW\DXNdErH`I~IBJG`@@\Rf@^vAjB`EJb@Fb@?d@Qr@e@tAIf@BrAP~CEd@Sr@k@jAgA`A{Bv@_Ah@gAxAuAtBc@x@K`@MfCWvAkBbE]f@YFYI_GkE}HuFu@c@eAKYJQXKhANzD@`IEv@[x@Ib@HfAr@rBp@xAp@bAj@j@p@^f@JzEBf@Hf@l@zAxCH`@Ef@Sd@i@z@]~@YtAKhBP`Bd@pBt@zB\^RAXm@FEfAQx@c@t@u@hB}BTo@\gBDq@Is@K]Q[oAaA{Cw@q@[m@e@{@uAgAoCa@e@YEqC\cBE[Gs@a@y@w@]g@[m@Me@OuBKwH@cLJc@\i@j@QZHnInGlGjERV\v@\@@YGKq@Y}BiByN_Kg@Sg@AY@IFEJ?LLLz@]h@JrDlCbAl@bJjGTX^x@RBPWVgArAwCRw@RsAJcCHg@Lc@hDsE|@k@zCqAhAwA\u@P}@Bm@WwDAk@Jk@l@cBHy@Ky@YiA{AkD[oBKc@kG_HuAgBeBoCkAaCU[q@Q}DTw@e@]BKHGL@PFPHH\DVMp@g@hEUJGFiANqA`A}FbAkERWXFXCv@cAtBkA^a@j@qB|@{AXs@d@aANa@PaANKL?HM\eEDoA\M@m@Lm@bB}CzDaKHGTDLV?Pc@~Aq@jBC^BJbBfAbA~@^RJP,2,80.5,22.0,146.8,176.0,23.0,208.0,668.0,221.0,509.8,True,Ride,Thursday,9,23,6,2022
2,Sortie vélo dans l'après-midi,8467.8,1235,1286,38.0,Ride,Ride,,7275856744,2022-06-08T15:59:58Z,2022-06-08 17:59:58+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.56628811918199, 1.377447433769703]","[43.599064629524946, 1.4554018154740334]",6.857,12.694,True,False,True,158.6,135.8,7750130008,7750130008,garmin_push_8978218849,False,0,0,False,41974409,1,a7275856744,g`|hG_`lG_@QDWMc@I]AO^{Ar@sB@_@CYEEOEQDEHa@nAo@fBi@fASj@u@dBq@vAATV`B?\AFABCAAC?[EOa@s@]w@Us@Cg@Mc@GCQA[DOIQWGQo@mA_EaHk@o@}HwH{@_AS]Yq@Qu@OOOBCAMOIAEEK_@KQa@]a@c@sB}CuBwDyAcCKWMm@e@q@iAmBuAgBU]Wg@_@YSUwB{CMc@a@_@_AyAuBsD{@sB]eAaAkDm@{AESE}@CSGOIKUSqAaBkEiGeA_BS_@e@i@y@qAY]s@q@_CcBqBcBaAmAoAqBm@o@YS]MeAEWECKNa@HMJCn@wATU@I_A{C]sBWeAeB}GaAkDESAe@XiA?UCSIOKM]OKKKOk@iBqEoQWiAcAyDq@wB[y@G[?OYs@}@qCc@aBa@iAuBiIiAoDSaAa@sAcAeEk@sBy@kCIOEUi@g@Q[{@a@}@}@e@]{@y@aAu@k@[uB{A_CgBwCqBuAcA{AoAc@c@g@mAIa@Gy@ScB[yDc@qEGsAYkBKaAWoAO{ASqAWgC[yBGaA@]H]AUOq@[sCS_@AIGu@a@mDAg@Iu@W}A_@aEA_@m@oEGmASsBeBgPMs@YgCa@kCO_A[qAo@kGGoCQsDAcBIwF@sEKwICq@?{BDg@R{ALg@AGFy@Jq@t@_FF[\iA,2,76.9,23.0,138.6,159.0,7.0,159.3,668.0,172.0,196.7,True,Ride,Wednesday,8,23,6,2022
2,Course à pied dans l'après-midi,2334.8,761,768,68.0,Run,Run,,7274660109,2022-06-08T11:35:28Z,2022-06-08 13:35:28+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.564472096040845, 1.3986687362194061]","[43.566733030602336, 1.377512477338314]",3.068,4.188,True,False,True,170.2,138.8,7748829750,7748829750,garmin_push_8976727338,False,0,0,False,41974409,1,a7274660109,}t{hGsdpGn@TU@JEAFFVFEACLEPAh@@VBNHh@Lj@Ab@KJGx@GRAFDTb@?\F^IxBFh@PTFB^FVf@Z^P\p@l@HRPnACf@O`AARFFFBv@QlAIJ?^HLJNv@b@`@BLKj@Ud@]tAo@jBK`@OTWn@Wf@c@nASZg@nAU\K\uA|COn@[`AcAxDq@xBaAdCSn@Id@{@~BcAzCSh@Oh@EJULGHa@pAO^]lASdA[`A}@zDCT?f@GZa@|AiAzEYz@a@bBUr@?LDZF@JCL@PHBLK\C^s@~B_@dAS`A?P,2,86.9,24.0,163.7,175.0,16.0,,,,,,Run,Wednesday,8,23,6,2022
2,Natation le midi,2000.0,2323,2878,0.0,Swim,Swim,,7274659713,2022-06-08T10:43:52Z,2022-06-08 12:43:52+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,True,False,False,True,only_me,False,,[],[],0.861,2.084,True,False,True,,,7748829256,7748829256,garmin_push_8976726763,False,0,0,False,41974409,1,a7274659713,,2,,,139.3,162.0,29.0,,,,,,Swim,Wednesday,8,23,6,2022
2,Course à pied le midi,1772.2,460,463,1.0,Run,Run,,7274658826,2022-06-08T10:32:13Z,2022-06-08 12:32:13+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.565716641023755, 1.3813460245728493]","[43.564563961699605, 1.3988534733653069]",3.853,6.076,True,False,True,157.6,145.4,7748828385,7748828385,garmin_push_8976725654,False,0,0,False,41974409,1,a7274658826,u|{hGkxlG^cBRoAJ_@L[^kBz@}CNy@Po@@Kc@MGG?G@OP]j@aBFKXYv@{Bb@eAp@uBp@wAVu@j@qA^iAn@eCp@{Bl@aCd@oA@OASg@i@a@WYK[WIMWeALgBJm@\kAHgAj@iDL}AA[EEO@OEU?a@CSI][IBGCUWSc@c@g@Go@Uc@Ok@Wk@IiAE}AESQMG?MBIA[MK?c@c@AUB}@Oi@@o@D[,2,87.8,26.0,159.6,176.0,8.0,,,,,,Run,Wednesday,8,23,6,2022
2,Sortie vélo le midi,217.1,66,79,0.0,Run,Run,0.0,7274658424,2022-06-08T10:30:40Z,2022-06-08 12:30:40+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.566462, 1.378738]","[43.565903, 1.380815]",3.289,5.0,True,False,True,159.0,157.8,7748827944,7748827944,garmin_push_8976725080,False,0,0,False,41974409,1,a7274658424,ka|hGahlGQHWOEWj@C?b@BG@FX_@JWD]C]Ha@K]Bi@`@kB`@wA,2,,28.0,112.0,119.0,0.0,,,,,,Run,Wednesday,8,23,6,2022
2,Sortie vélo le matin,26935.5,3477,3477,186.0,Ride,Ride,,7273787735,2022-06-08T06:02:22Z,2022-06-08 08:02:22+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,24,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.599853198975325, 1.455596024170518]","[43.56546769849956, 1.3770740199834108]",7.747,10.54,True,False,True,165.2,144.8,7747883836,7747883836,garmin_push_8975580115,False,12,0,False,41974409,1,a7273787735,gtbiGy_{GFhEk@nDG|@Wf@[bDVdFEp@LvFPnAMzIZzNvB|M@t@jAjLdBxNfCrUNbB?zAZnD^~A|@lHvDh_@JrCb@pAfA`KVdDCfAt@fEz@zIf@jE^n@@rBxDt_@QtBn@z@H\jFhi@j@rDr@nHNpDPXj@Fv@`@vT~Td@v@p@d@jCrJzD~S|BlU|DrXpFjW\|FEb@]f@E^r@xAT|BNtCFrHzAvLzI`j@HlAWpBL^x@z@t@bB~CzLZDb@w@p\{r@fAyBd@[^D`A~@bA]tD]n@PdEhHnHvIzAxEfB|DNt@Cx@_A~CRlFEh@YbAc@x@y@t@uClAo@d@uDlF[~@KhCQjA}BdF[Te@IaRwMw@Yk@Ba@^KjAJlE?hIi@~BJpA|@fC~@fBx@v@r@`@bARjFH|@fAlA~BJf@Ih@_BhDWbBG`BVjBrAjE\d@`BFb@VH`@H~BXx@VTf@EvAiAb@H~KvR`@KbB{BzFyHdEkG~AWzAgBt@mBJy@\kA^e@vB_A`BT`BGlCsApACn@\e@]o@EmAP}BdAcC?e_@cX{CuBoB_AuJsG]a@Cm@MQc@MkFmDeKoHk@QeAJWhBFvB@fKa@nBEl@NjAn@hBjA|BbBxAfATrE@f@L`ClEE|@{A`Da@lDJ|AlArEZ~@^N^w@`B]|@i@hC}Cb@sAPyAAcAYy@yAmAeDaA_BcAwC}Fe@GgCZ}BSyAaAmAeBWmAMaEAiRd@kAXMj@DpQnMbA~AT@Vg@XyAvAiDRsARwC^mArAaC~@kArDgBl@a@r@{@h@gAT}@Bs@YsEFe@z@gC?mAMi@qBsEc@gCqJ_LsDwGy@[cE^u@o@YDMZBPX`@dAc@xDWx@XdExHjHjIzAzE|AlDVjAGx@o@dBMz@R`FCx@eAxBsA`A_DvAsDdF_@`AM|CQhA{B|Ec@ZUEwRgNcAQg@HELN\bAa@j@NhQ|L`@b@^v@RFPSj@{BxA{DT}DXeAfD_Fh@a@fDwAr@o@r@oAV_AD_AWoD?_Az@iCD{@]_BgB{De@sCeH}H}A{BaD{F{@S}D^cAk@W`@H^^Tx@u@zEc@l@kFzBqKHKh@?jAqA~Au@d@e@z@sBt@gAnAiCVyAf@Sb@mEByAVOXsAxBgEfD}I\BL`@cBdFARxBrAvAjALV,2,81.8,22.0,156.6,186.0,54.0,202.6,648.0,211.0,704.5,True,Ride,Wednesday,8,23,6,2022
2,Sortie vélo en soirée,8362.2,1220,1282,40.0,Ride,Ride,,7270540716,2022-06-07T16:12:19Z,2022-06-07 18:12:19+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.56648752465844, 1.3773497007787228]","[43.599284905940294, 1.455366862937808]",6.854,12.534,True,False,True,159.4,138.2,7744383852,7744383852,garmin_push_8971959381,False,0,0,False,41974409,1,a7270540716,oa|hGm_lG\o@Ye@]SEO@OXm@f@}A\y@@O?]ASCIUMSCS@KFi@hBcAlC_B`DSVKBK?USY_@KGe@KGIgDiFwBqDkDmDgFyE_@e@c@aA_@aBIMKIMCWC}@q@gC_EkEsHIYC]CK[[_A}A_CaDi@aAiAmAkA_BKQMe@YKoAkB_CgEiAiCe@}AWmAcAcCC[B_@AOEKIKa@[]e@aBgCiE_Gg@y@c@c@_AyA}@cAaGsEsAeBs@oAs@_A_@UYKg@Ae@?K?EEAQPc@dAgA?MBGVM@EGe@Wu@YoAK{@Mi@kEePEg@Ja@P]Fe@AQEQUWg@QKKg@aBkEwOk@gCgAoDYqAsAgEsBgHaAyDqCoJIg@Sw@e@}Au@qB_@aBo@{BI]Ws@?OMS[Ui@q@s@o@mDgCgBeAs@g@i@WYUOWYWy@g@kBqAuFcESU]}@K_@WgBOyDWyB[sBS{C@[M_Ae@_EO{@OuACy@Y{A?{@]sC@UHK?QUq@]}BWw@UaD_@yDWiB]qDS}AOsAAc@mDm\]oBK_AOi@OaAq@iDI{@Ha@My@?u@Ei@CiDOuCEc@C{@D}ACqGOgDDsAAgE@ULg@Dg@Lg@AWBMJ_@Hu@B@@Ip@kFLg@Vs@,2,75.4,28.0,152.6,176.0,17.0,166.9,658.0,187.0,203.6,True,Ride,Tuesday,7,23,6,2022
2,Course à pied dans l'après-midi,3082.1,1052,1052,44.0,Run,Run,,7269183975,2022-06-07T11:27:02Z,2022-06-07 13:27:02+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.56449807994068, 1.398605452850461]","[43.56667259708047, 1.3774679694324732]",2.93,5.916,True,False,True,166.6,147.2,7742916599,7742916599,garmin_push_8970329563,False,0,0,False,41974409,1,a7269183975,au{hGgdpGBZI?MEPNNDJVLBRE\Ct@BPELDH?^K^FR@LCz@e@ZHREB@BpAGz@FbBFPLNb@TPTNLJTRN^f@Zl@VlABh@Ed@K`@BNHFdAMb@?j@GTBTRDJDZFFVHJLBBATIn@OTMd@Qb@I`@Sf@_@lASf@U^Wj@Ib@MZGV[h@[|@q@tAW^Up@KJSb@[jAKh@cBbG[|@O\a@pAUd@}@zCWv@OXIb@o@bBSr@EJCBI@KNa@rAg@pAMl@Q~@Q^Mt@y@~CCR?j@c@vBGXINM\e@xBw@hCuAfFOd@oAnCa@p@KV]d@KXMHK?m@[E?ABLlAjAlBDCJZ?VGDC?QMe@{@AMbAeBd@}@bA_CjAcDj@eBFKHATLBD?NMx@o@xBYr@UbAEj@HP,2,87.0,25.0,165.7,182.0,26.0,,,,,,Run,Tuesday,7,23,6,2022
2,Natation le midi,2000.0,2492,2708,0.0,Swim,Swim,,7269183159,2022-06-07T10:37:44Z,2022-06-07 12:37:44+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,True,False,False,True,only_me,False,,[],[],0.803,1.042,True,False,True,,,7742915775,7742915775,garmin_push_8970328645,False,0,0,False,41974409,1,a7269183159,,2,,,127.6,150.0,11.0,,,,,,Swim,Tuesday,7,23,6,2022
2,Course à pied le midi,1357.8,355,360,0.0,Run,Run,,7269182303,2022-06-07T10:26:17Z,2022-06-07 12:26:17+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.56279923580587, 1.3889282941818237]","[43.56442348100245, 1.3988379668444395]",3.825,7.188,True,False,True,155.6,144.2,7742914906,7742914906,garmin_push_8970327581,False,0,0,False,41974409,1,a7269182303,mj{hGwgnGXcARgAx@gCTgAXk@Ro@v@_B`@cAlA_Ct@kBbCaHJ_AAIICo@@{@Q[AmABo@DKKG[J}@Li@A[SQMi@UIOUSOQYIYUc@MMYQQYGu@@g@DSTe@He@G{A[a@SGYBIBu@h@SZ?AUDm@?YDMAODm@KSNs@@SCEEEKA[?WNg@,2,89.2,25.0,152.9,162.0,3.0,,,,,,Run,Tuesday,7,23,6,2022
2,Course à pied le midi,62.3,23,23,0.0,Run,Run,,7269182317,2022-06-07T10:25:35Z,2022-06-07 12:25:35+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.563285218551755, 1.38782967813313]","[43.5629893373698, 1.388486735522747]",2.707,3.322,True,False,True,159.8,159.4,7742915035,7742915035,garmin_push_8970327436-8970327434-8970327499-8970327432-8970327433-8970327431,False,0,0,False,41974409,1,a7269182317,om{hG}`nGXo@`@qA,2,80.8,26.0,155.9,161.0,0.0,,,,,,Run,Tuesday,7,23,6,2022
2,Course à pied le midi,1210.1,377,377,4.2,Run,Run,,7269182261,2022-06-07T10:18:43Z,2022-06-07 12:18:43+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,1,0,False,False,False,True,only_me,False,g7884744,"[43.56686722487211, 1.3773514609783888]","[43.56384797953069, 1.386807756498456]",3.21,7.196,True,False,True,159.8,155.6,7742914841,7742914841,garmin_push_8970327436-8970327434-8970327499-8970327432-8970327433-8970327431,False,0,0,False,41974409,1,a7269182261,{c|hGm_lGMd@W`@IDK@KJcAFMLW`@CNXh@HLF?@CCQeBsCDIC]@UBGHEj@RP?FEbAqBtBeF`AoDZgBf@kAp@iCbAeDCe@Dg@Nk@VyAFy@Ts@J}@FUh@cAl@wB`@i@l@mBz@_C,2,86.0,27.0,146.0,162.0,2.0,,,,,,Run,Tuesday,7,23,6,2022
2,Sortie vélo le matin,8428.2,1195,1195,56.0,Ride,Ride,,7268521624,2022-06-07T06:56:26Z,2022-06-07 08:56:26+02:00,(GMT+01:00) Europe/Paris,7200.0,,,,1,0,0,1,0,False,False,False,True,only_me,False,b8725327,"[43.60031026415527, 1.4544353820383549]","[43.56551698409021, 1.3770543225109577]",7.053,10.578,True,False,True,189.8,166.0,7742198656,7742198656,garmin_push_8969508313,False,0,0,False,41974409,1,a7268521624,}tbiGea{GCp@IBDFHGJN?l@BJE`@BvAm@|CItAQxAWfBI`AFxBAn@FfB?nDBpAFvEExA?pDJz@Ln@BnALxADPHf@AfABRh@~DdAnFFf@XbCJbBp@jGz@pJZjBtArMv@hGD^L|CXnDT`ANjAX`CHlANhABt@NbB\`CNh@LnBNlAFv@?Vr@fFVfCLz@@PAr@Bd@NRJDj@BLD|A~@TVn@d@j@Vb@^^`@LH\LNRPLZ^XVzC~B`An@vAh@ZPXXXNx@l@bAbATh@NPFLJj@bAhDNt@t@dCZbB\fAv@~C|@xCbDvLnCbJr@|ClDnM~BdJXtAJdA\z@R|APv@nAhFjB`HDf@ARWrAC`@@NFb@Vn@RZXTv@`@ZTX\zBjDX^l@j@nAx@`@P~@j@lDnCXZHNDP?PGNSTEJ?LBHDFTPp@x@\j@nCtDlBvCL`@Bl@DNJP`@b@l@tAf@lAj@xBv@xBlDhGfDxElAzAr@dApAdBzAbCHPJr@DJXTd@n@|B`ErAfBn@bA`@v@Z`@f@^HNFVDF\LVTFLPt@Tp@\j@l@n@hGnFXXJRPl@HLh@Tb@j@fFzIVPXDNFDD@HBx@VvAtAt@GR?HEDG?GC]q@GQ?K\q@f@w@p@sAhB}Ep@{BHQFIFCFAHBFFFL@LANUj@_AzCE`@B\FH~@l@j@Xj@`@b@RFH@N,2,80.9,26.0,143.9,169.0,10.0,193.2,779.0,224.0,230.9,True,Ride,Tuesday,7,23,6,2022
